"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Tipo de Armas","latitud-longitud"
"291,062",,"2,000","12","2","05190","CISNEROS","ANTIOQUIA","NORDESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","1","0","0","1","0","2","0","0",,,"4","ARMA DE FUEGO","POINT (-75.08720761 6.537761957)"
"291,063",,"2,000","12","3","19780","SUAREZ","CAUCA","NORTE DEL CAUCA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","0","0","0","1","0","0","1","0",,,"4","ARMA DE FUEGO","POINT (-76.73314345 2.981144559)"
"291,064","CR2017291064","2,000","12","6","05543","PEQUE","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"8","ARMA DE FUEGO","POINT (-75.88968843 7.044180058)"
"291,065",,"2,000","12","7","05400","LA UNION","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ATAQUE INDISCRIMINADO","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO","0","0","0","0","0","0","0","0","0",,"SEÑALAMIENTOS","6","ARMA DE FUEGO","POINT (-75.35429023 5.940434685)"
"291,066",,"2,000","12","8","17777","SUPIA","CALDAS","EJE CAFETERO","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.64035705 5.45295802)"
"291,067",,"2,000","12","9","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","15","0","0",,,"4","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"291,068",,"2,000","12","7","52356","IPIALES","NARIÑO","SUR DE NARIÑO","RETENCIÓN/EJECUCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","1","0","0","0","0","0","1","0",,,"4","ARMA DE FUEGO","POINT (-77.24047625 0.497708465)"
"291,069",,"2,000","12","12","44650","SAN JUAN DEL CESAR","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-73.0841026 10.83000653)"
"291,070",,"2,000","12","12","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","SICARIATO","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"291,071","CR2017291071","2,000","12","13","05310","GOMEZ PLATA","ANTIOQUIA","NORTE DE ANTIOQUIA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","1","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.19270291 6.709562839)"
"291,072",,"2,000","12","15","76364","JAMUNDI","VALLE DEL CAUCA","SUR DEL VALLE","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","3","0","0",,,"4","ARMA DE FUEGO","POINT (-76.62760418 3.213892389)"
"291,073",,"2,000","12","15","44098","DISTRACCION","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","1","1","0",,,"4","ARMA DE FUEGO","POINT (-72.94518346 10.92801028)"
"291,074",,"2,000","12","15","23555","PLANETA RICA","CORDOBA","ALTO SINU Y SAN JORGE","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.68923803 8.181108488)"
"291,075",,"2,000","12","17","76109","BUENAVENTURA","VALLE DEL CAUCA","ANDEN PACIFICO SUR","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","0",,,"9","ARMA DE FUEGO","POINT (-76.86669 3.808294)"
"291,076",,"2,000","12","18","17614","RIOSUCIO","CALDAS","EJE CAFETERO","ASALTO","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.69389393 5.464574521)"
"291,077","CR2017510880","2,000","12","19","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","1","0","1","1","0","0","1","6",,,"6","ARMA CORTO PUNZANTE - USO DE QUEMICOS Y TIXICOS","POINT (-75.88541458 4.032708421)"
"291,078",,"2,000","12","20","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","2","0","0",,,"8","ARMA DE FUEGO","POINT (-76.46212816 2.991499147)"
"291,079",,"2,000","12","22","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","3","0","0",,,"4","ARMA DE FUEGO","POINT (-75.62855561 6.223149943)"
"291,081",,"2,000","12","22","05308","GIRARDOTA","ANTIOQUIA","VALLE DE ABURRA","ATAQUE INDISCRIMINADO","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","1","0","0",,,"4","ARMA DE FUEGO","POINT (-75.44795744 6.379745895)"
"291,082",,"2,000","12","24","05674","SAN VICENTE FERRER","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","0","0",,,"8","ARMA DE FUEGO","POINT (-75.32740163 6.310387522)"
"291,083",,"2,000","12","24","73483","NATAGAIMA","TOLIMA","SUR DEL TOLIMA","ASALTO","GUERRILLA","FARC","0","0","0","0","0","0","1","0","0",,,"5","ARMA DE FUEGO","POINT (-75.12200999 3.540518203)"
"291,085",,"2,000","12","26","05088","BELLO","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.58973588 6.358841086)"
"291,089","CR046317","2,000","12","29","18592","PUERTO RICO","CAQUETA","CAGUAN","RETÉN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-75.07308627 2.018940891)"
"291,090","CR046316","2,000","12","29","13244","EL CARMEN DE BOLIVAR","BOLIVAR","MONTES DE MARIA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","1","1","0",,,"4","ARMA DE FUEGO - ARTEFACTO EXPLOSIVO","POINT (-75.121231 9.718573)"
"291,091",,"2,000","12","30","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETÉN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
"291,092",,"2,000","12","31","08606","REPELON","ATLANTICO","CANAL DEL DIQUE","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.12188053 10.50757051)"
"291,093",,"2,000","12","31","86569","PUERTO CAICEDO","PUTUMAYO","BAJO PUTUMAYO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-76.49864415 0.70416861)"
"291,094",,"2,001","0","0","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-72.48862641 8.112041811)"
"291,095",,"2,001","1","1","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
"291,096",,"2,001","1","1","20178","CHIRIGUANA","CESAR","SERRANIA DEL PERIJA","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","1",,"OCULTAMIENTO DE CADÁVER","4","ARMA DE FUEGO","POINT (-73.54797894 9.426648354)"
"291,097","CR2017291097","2,001","1","3","05890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","0",,"DAÑO A BIEN CIVIL","12","ARMA DE FUEGO","POINT (-75.02990266 6.64442786)"
"291,098",,"2,001","1","5","05113","BURITICA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","RUTA","GRUPO ARMADO NO DIRIMIDO","NO APLICA","0","1","0","0","1","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.91449939 6.805926922)"
"291,099",,"2,001","1","5","05541","PEÑOL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"14","ARMA DE FUEGO","POINT (-75.22350905 6.232396368)"
"291,100",,"2,001","1","5","05541","PEÑOL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","CITACIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"13","ND","POINT (-75.22350905 6.232396368)"
"291,101",,"2,001","1","5","85139","MANI","CASANARE","LLANOS ORIENTALES","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"12","ARMA DE FUEGO","POINT (-72.21280273 4.675769488)"
"291,102",,"2,001","1","8","13873","VILLANUEVA","BOLIVAR","CANAL DEL DIQUE","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","4",,,"4","ARMA DE FUEGO","POINT (-75.2916207 10.39910152)"
"291,103",,"2,001","1","8","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-72.48862641 8.112041811)"
"291,104",,"2,001","1","8","05475","MURINDO","ANTIOQUIA","URABA","INTERCEPTACIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","1","0","0",,,"4","ARMA DE FUEGO","POINT (-76.70861349 6.828773855)"
"291,105",,"2,001","1","9","05148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.2635361 5.978078841)"
"291,107",,"2,001","1","10","05667","SAN RAFAEL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-74.99858652 6.31074453)"
"291,108","CR2017291108","2,001","1","10","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","4","0","0",,,"4","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
"291,109",,"2,001","1","10","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","1","0","0","0","0",,,"4","ND","POINT (-72.508577 7.905613)"
"291,110",,"2,001","1","12","25178","CHIPAQUE","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-74.04605246 4.463746629)"
"291,111",,"2,001","1","13","54109","BUCARASICA","NORTE DE SANTANDER","CATATUMBO","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-72.95972825 8.135255875)"
"291,112",,"2,001","1","13","54720","SARDINATA","NORTE DE SANTANDER","CATATUMBO","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","2","0","0",,,"5","ARMA DE FUEGO","POINT (-72.79580961 8.215080767)"
"291,113",,"2,001","1","13","44650","SAN JUAN DEL CESAR","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-73.05475336 10.82104429)"
"291,114","CR044059","2,001","1","13","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","4","0","0",,,"9","ARMA DE FUEGO","POINT (-73.259398 10.460472)"
"291,115",,"2,001","1","13","54720","SARDINATA","NORTE DE SANTANDER","CATATUMBO","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-72.79580961 8.215080767)"
"291,116",,"2,001","1","12","05093","BETULIA","ANTIOQUIA","SUROESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","1",,,"4","ARMA DE FUEGO","POINT (-75.984452 6.115208)"
"291,117",,"2,001","1","14","05697","EL SANTUARIO","ANTIOQUIA","ORIENTE ANTIOQUEÑO","INTERCEPTACIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"8","ND","POINT (-75.25212278 6.124209495)"
"291,118",,"2,001","1","15","19130","CAJIBIO","CAUCA","NORTE DEL CAUCA","RETÉN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"10","ARMA DE FUEGO","POINT (-76.70138914 2.643209848)"
"291,119",,"2,001","1","15","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-73.45784764 10.21890277)"
"291,120","CR2017291120","2,001","1","15","05809","TITIRIBI","ANTIOQUIA","SUROESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO - OBJETO CONTUNDENTE","POINT (-75.79105547 6.075226719)"
"291,121",,"2,001","1","17","47189","CIENAGA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.02500493 10.85754552)"
"291,122",,"2,001","1","17","47001","SANTA MARTA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"5","ARMA DE FUEGO","POINT (-73.88527855 11.12189436)"
"291,125","CR2017291125","2,001","1","18","05679","SANTA BARBARA","ANTIOQUIA","SUROESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.57226513 5.791349253)"
"291,126",,"2,001","1","18","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-76.49873145 2.984467338)"
"291,127","CR046341","2,001","1","20","13654","SAN JACINTO","BOLIVAR","MONTES DE MARIA","RETÉN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","1","0",,,"4","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.2073624 9.80481703)"
"291,129","CR046345","2,001","1","26","05129","CALDAS","ANTIOQUIA","VALLE DE ABURRA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","1","0","4",,,"6","ARMA DE FUEGO","POINT (-75.62642674 6.054446841)"
"291,130",,"2,001","1","27","27615","RIOSUCIO","CHOCO","URABA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-77.35636 7.375606)"
"291,131",,"2,001","1","28","44378","HATONUEVO","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","1","0","0",,,"14","ARMA DE FUEGO","POINT (-72.775502 11.064902)"
"291,132",,"2,001","1","28","86569","PUERTO CAICEDO","PUTUMAYO","BAJO PUTUMAYO","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-76.49864415 0.70416861)"
"291,134",,"2,001","1","29","76364","JAMUNDI","VALLE DEL CAUCA","SUR DEL VALLE","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","1","0","0",,,"6","ARMA DE FUEGO","POINT (-76.67340757 3.185882987)"
"291,136",,"2,001","1","29","85001","YOPAL","CASANARE","PIEDEMONTE LLANERO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","1","0","0","1","0","0","0","0",,,"4","ND","POINT (-72.25802857 5.242744761)"
"291,137",,"2,001","1","30","05390","LA PINTADA","ANTIOQUIA","SUROESTE ANTIOQUEÑO","ASALTO","GRUPO PARAMILITAR","BLOQUE METRO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.60220206 5.746583958)"
"291,138",,"2,001","1","31","50150","CASTILLA LA NUEVA","META","PIEDEMONTE LLANERO","RETENCIÓN/EJECUCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-73.53886668 3.805154089)"
"291,139",,"2,001","1","31","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.485082 3.01517)"
"291,140","CR046347","2,001","2","1","23807","TIERRALTA","CORDOBA","URABA","ASALTO","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.16846678 7.813896829)"
"291,141",,"2,001","2","1","44001","RIOHACHA","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-72.92607776 11.13309155)"
"291,142","CR008345","2,001","2","1","50325","MAPIRIPAN","META","ALTILLANURA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","1","11",,,"11","MATERIAL INCENDIARIO","POINT (-71.93805692 3.117523361)"
"291,143",,"2,001","2","3","13433","MAHATES","BOLIVAR","CANAL DEL DIQUE","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.19931657 10.10456388)"
"291,144",,"2,001","2","3","76109","BUENAVENTURA","VALLE DEL CAUCA","ANDEN PACIFICO SUR","ATAQUE INDISCRIMINADO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","4","0","0",,,"5","ARMA DE FUEGO","POINT (-77.01074 3.875708)"
"291,146",,"2,001","2","4","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","1",,,"8","ND","POINT (-75.61103107 6.257590259)"
"291,147","CR046350","2,001","2","5","68575","PUERTO WILCHES","SANTANDER","MAGDALENA MEDIO","ASALTO","GRUPO ARMADO NO DIRIMIDO","NO APLICA","0","1","0","0","1","0","0","0","3",,,"9","ARMA DE FUEGO - MATERIAL INCENDIARIO","POINT (-73.8354696 7.398198257)"
"291,148",,"2,001","2","5","05347","HELICONIA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.77454946 6.205712447)"
"291,149","CR037045","2,001","2","5","20175","CHIMICHAGUA","CESAR","SERRANIA DEL PERIJA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","1","0","0","0","0","0","0","0",,,"4","ND","POINT (-73.84697903 9.27797765)"
"291,150",,"2,001","2","6","05467","MONTEBELLO","ANTIOQUIA","SUROESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.51972693 5.916853903)"
"291,151",,"2,001","2","5","19585","PURACE","CAUCA","MACIZO COLOMBIANO","RETENCIÓN/EJECUCIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-76.45536815 2.381061038)"
"291,152",,"2,001","2","8","05697","EL SANTUARIO","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.25212278 6.124209495)"
"291,153","CR2017291153","2,001","2","6","86865","VALLE DEL GUAMUEZ","PUTUMAYO","BAJO PUTUMAYO","RUTA","GUERRILLA","FARC","0","1","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-76.906751 0.423506)"
"291,154",,"2,001","2","9","05667","SAN RAFAEL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-74.99858652 6.31074453)"
"291,155",,"2,001","2","10","05129","CALDAS","ANTIOQUIA","VALLE DE ABURRA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.660185 6.055835)"
"291,156","CR046358","2,001","2","11","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETÉN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"5","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
"291,157",,"2,001","2","11","05148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.37718795 6.073015636)"
"291,158",,"2,001","2","11","05113","BURITICA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","ASALTO","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.91206595 6.80906489)"
"291,160",,"2,001","2","11","50325","MAPIRIPAN","META","ALTILLANURA","INTERCEPTACIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","1","0",,,"9","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-72.135509 2.896617)"
"291,161","CR046361","2,001","2","12","05736","SEGOVIA","ANTIOQUIA","NORDESTE ANTIOQUEÑO","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-74.62163926 7.26692339)"
"291,162",,"2,001","2","13","76563","PRADERA","VALLE DEL CAUCA","SUR DEL VALLE","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-76.17841841 3.42063665)"
"291,163",,"2,001","2","14","25596","QUIPILE","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","ASALTO","GUERRILLA","FARC","0","1","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-74.55359926 4.726907976)"
"291,164",,"2,001","2","15","18860","VALPARAISO","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","RETÉN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-75.73779004 1.07534915)"
"291,165",,"2,001","2","17","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","2","0","0",,,"5","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
